datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,detail_eng,detail
2011/4/6 00:00,2,0,1,1,12.3,15.91,49,7.0015,0,15,15,R,18
2011/4/6 01:00,2,0,1,1,10.66,13.635,60,8.9981,0,2,2,S,19
2011/4/6 02:00,2,0,1,1,9.84,12.12,70,8.9981,0,5,5,S,19
2011/4/6 03:00,2,0,1,1,10.66,13.635,60,8.9981,0,4,4,S,19
2011/4/6 04:00,2,0,1,1,9.84,12.12,65,8.9981,0,1,1,S,19
2011/4/6 05:00,2,0,1,1,9.84,12.88,70,7.0015,1,12,13,S,19
2011/4/6 06:00,2,0,1,1,9.84,12.88,70,7.0015,4,52,56,T,20
2011/4/6 07:00,2,0,1,1,10.66,13.635,65,7.0015,3,130,133,U,21
2011/4/6 08:00,2,0,1,1,13.12,15.15,61,15.0013,17,308,325,V,22
2011/4/6 09:00,2,0,1,1,14.76,16.665,46,16.9979,8,157,165,U,21
2011/4/6 10:00,2,0,1,1,16.4,20.455,37,26.0027,21,48,69,W,23
2011/4/6 11:00,2,0,1,1,17.22,21.21,38,26.0027,23,70,93,W,23
2011/4/6 12:00,2,0,1,1,18.04,21.97,41,16.9979,22,112,134,X,24
2011/4/6 13:00,2,0,1,1,18.86,22.725,38,32.9975,29,83,112,X,24
2011/4/6 14:00,2,0,1,1,20.5,24.24,34,27.9993,35,80,115,X,24
2011/4/6 15:00,2,0,1,1,21.32,25,32,22.0028,34,83,117,X,24
2011/4/6 16:00,2,0,1,1,22.14,25.76,28,27.9993,27,142,169,X,24
2011/4/6 17:00,2,0,1,1,21.32,25,32,30.0026,53,303,356,Y,25
2011/4/6 18:00,2,0,1,1,21.32,25,29,23.9994,43,282,325,Y,25
2011/4/6 19:00,2,0,1,1,20.5,24.24,31,19.9995,36,196,232,Y,25
2011/4/6 20:00,2,0,1,1,18.86,22.725,51,15.0013,15,126,141,Z,26
2011/4/6 21:00,2,0,1,1,18.86,22.725,41,19.0012,18,84,102,Z,26
2011/4/6 22:00,2,0,1,1,18.86,22.725,41,19.0012,13,71,84,Z,26
2011/4/6 23:00,2,0,1,1,18.86,22.725,41,19.9995,11,29,40,A1,27
2011/4/7 00:00,2,0,1,1,18.86,22.725,41,19.0012,5,15,20,A1,27
2011/4/7 01:00,2,0,1,1,17.22,21.21,47,8.9981,2,11,13,B1,28
2011/4/7 02:00,2,0,1,1,17.22,21.21,54,0,0,7,7,B1,28
2011/4/7 03:00,2,0,1,1,14.76,17.425,66,12.998,0,3,3,B1,28
2011/4/7 04:00,2,0,1,1,13.94,16.665,76,12.998,0,1,1,B1,28
2011/4/7 05:00,2,0,1,1,13.94,15.91,76,15.0013,0,6,6,B1,28
2011/4/7 06:00,2,0,1,1,13.12,15.15,81,16.9979,5,59,64,C1,29
2011/4/7 07:00,2,0,1,2,13.94,16.665,76,11.0014,8,152,160,D1,30
2011/4/7 08:00,2,0,1,1,14.76,17.425,76,12.998,23,291,314,E1,31
2011/4/7 09:00,2,0,1,2,16.4,20.455,66,8.9981,15,155,170,D1,30
2011/4/7 10:00,2,0,1,2,17.22,21.21,67,7.0015,29,66,95,F1,32
2011/4/7 11:00,2,0,1,2,18.86,22.725,55,0,36,86,122,F1,32
2011/4/7 12:00,2,0,1,2,18.86,22.725,55,0,39,114,153,G1,33
2011/4/7 13:00,2,0,1,2,21.32,25,48,6.0032,36,99,135,G1,33
2011/4/7 14:00,2,0,1,1,22.96,26.515,43,6.0032,46,111,157,G1,33
2011/4/7 15:00,2,0,1,1,24.6,31.06,38,7.0015,27,133,160,G1,33
2011/4/7 16:00,2,0,1,1,24.6,31.06,35,0,52,161,213,G1,33
2011/4/7 17:00,2,0,1,1,21.32,25,52,19.0012,63,280,343,H1,34
2011/4/7 18:00,2,0,1,1,19.68,23.485,55,16.9979,68,265,333,H1,34
2011/4/7 19:00,2,0,1,1,18.86,22.725,59,19.9995,34,192,226,H1,34
2011/4/7 20:00,2,0,1,1,18.04,21.97,62,11.0014,37,166,203,I1,35
2011/4/7 21:00,2,0,1,2,18.04,21.97,67,19.0012,19,89,108,I1,35
2011/4/7 22:00,2,0,1,2,16.4,20.455,76,12.998,18,63,81,I1,35
2011/4/7 23:00,2,0,1,1,15.58,19.695,76,16.9979,9,45,54,J1,36
2011/4/8 00:00,2,0,1,2,14.76,17.425,76,15.0013,4,21,25,J1,36
2011/4/8 01:00,2,0,1,2,13.94,16.665,76,8.9981,3,6,9,K1,37
2011/4/8 02:00,2,0,1,3,13.94,16.665,76,11.0014,3,10,13,K1,37
2011/4/8 03:00,2,0,1,3,13.94,16.665,76,11.0014,0,1,1,K1,37
2011/4/8 04:00,2,0,1,2,13.94,16.665,86,8.9981,0,1,1,K1,37
2011/4/8 05:00,2,0,1,2,13.12,15.91,87,12.998,1,8,9,K1,37
2011/4/8 06:00,2,0,1,2,13.94,18.18,87,0,2,33,35,L1,38
2011/4/8 07:00,2,0,1,3,13.94,16.665,87,11.0014,4,109,113,M1,39
2011/4/8 08:00,2,0,1,3,13.94,16.665,87,11.0014,13,208,221,N1,40
2011/4/8 09:00,2,0,1,2,14.76,17.425,76,12.998,17,168,185,M1,39
2011/4/8 10:00,2,0,1,2,14.76,16.665,71,19.0012,10,63,73,O1,41
2011/4/8 11:00,2,0,1,2,16.4,20.455,62,26.0027,19,79,98,O1,41
2011/4/8 12:00,2,0,1,3,15.58,19.695,66,15.0013,29,51,80,P1,42
2011/4/8 13:00,2,0,1,3,14.76,16.665,76,19.0012,7,35,42,P1,42
2011/4/8 14:00,2,0,1,3,13.94,15.91,87,15.0013,2,13,15,P1,42
2011/4/8 15:00,2,0,1,3,13.94,15.91,87,15.0013,1,24,25,P1,42
2011/4/8 16:00,2,0,1,2,13.12,15.15,93,16.9979,2,58,60,P1,42
2011/4/8 17:00,2,0,1,3,13.12,15.15,93,16.9979,10,138,148,Q1,43
2011/4/8 18:00,2,0,1,3,13.12,15.15,93,16.9979,8,54,62,Q1,43
2011/4/8 19:00,2,0,1,3,12.3,13.635,93,27.9993,1,52,53,Q1,43
2011/4/8 20:00,2,0,1,2,12.3,13.635,93,22.0028,12,51,63,R1,44
2011/4/8 21:00,2,0,1,2,12.3,14.395,93,16.9979,11,43,54,R1,44
2011/4/8 22:00,2,0,1,2,12.3,13.635,93,19.9995,9,42,51,S1,45
2011/4/8 23:00,2,0,1,2,12.3,14.395,93,15.0013,4,31,35,S1,45
2011/4/9 00:00,2,0,0,2,12.3,14.395,87,15.0013,5,26,31,T1,46
2011/4/9 01:00,2,0,0,2,12.3,15.15,87,8.9981,3,17,20,T1,46
2011/4/9 02:00,2,0,0,2,13.12,15.15,87,15.0013,2,15,17,T1,46
2011/4/9 03:00,2,0,0,3,12.3,14.395,100,16.9979,3,11,14,U1,47
2011/4/9 04:00,2,0,0,3,12.3,13.635,100,16.9979,0,3,3,U1,47
2011/4/9 05:00,2,0,0,2,12.3,14.395,93,15.0013,0,5,5,U1,47
2011/4/9 06:00,2,0,0,2,12.3,14.395,93,12.998,0,13,13,U1,47
2011/4/9 07:00,2,0,0,2,12.3,15.15,93,11.0014,8,13,21,V1,48
2011/4/9 08:00,2,0,0,2,13.12,15.15,93,11.0014,7,47,54,W1,49
2011/4/9 09:00,2,0,0,2,13.94,17.425,87,7.0015,27,71,98,X1,50
2011/4/9 10:00,2,0,0,2,13.94,16.665,87,8.9981,43,90,133,X1,50
2011/4/9 11:00,2,0,0,2,14.76,18.18,81,0,51,91,142,X1,50
2011/4/9 12:00,2,0,0,2,14.76,17.425,81,8.9981,79,123,202,Y1,51
2011/4/9 13:00,2,0,0,2,14.76,18.94,81,0,114,108,222,Y1,51
2011/4/9 14:00,2,0,0,2,14.76,17.425,81,8.9981,94,118,212,Y1,51
2011/4/9 15:00,2,0,0,2,14.76,18.94,87,0,85,116,201,Y1,51
2011/4/9 16:00,2,0,0,2,15.58,19.695,82,0,73,118,191,Y1,51
2011/4/9 17:00,2,0,0,2,15.58,19.695,82,6.0032,128,129,257,Y1,51
2011/4/9 18:00,2,0,0,2,15.58,19.695,82,7.0015,48,129,177,Z1,52
2011/4/9 19:00,2,0,0,2,15.58,19.695,82,8.9981,47,83,130,Z1,52
2011/4/9 20:00,2,0,0,2,15.58,19.695,87,11.0014,19,74,93,Z1,52
2011/4/9 21:00,2,0,0,2,14.76,17.425,93,8.9981,10,65,75,Z1,52
2011/4/9 22:00,2,0,0,2,14.76,17.425,93,8.9981,21,66,87,Z1,52
2011/4/9 23:00,2,0,0,2,15.58,19.695,87,6.0032,12,45,57,Z1,52
2011/4/10 00:00,2,0,0,2,15.58,19.695,87,6.0032,5,48,53,Z1,52
2011/4/10 01:00,2,0,0,2,15.58,19.695,87,8.9981,6,31,37,A2,53
2011/4/10 02:00,2,0,0,2,15.58,19.695,87,6.0032,12,24,36,A2,53
2011/4/10 03:00,2,0,0,2,15.58,19.695,87,8.9981,5,11,16,B2,54
2011/4/10 04:00,2,0,0,2,14.76,18.18,93,7.0015,3,2,5,B2,54
2011/4/10 05:00,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,B2,54
2011/4/10 06:00,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,B2,54
2011/4/10 07:00,2,0,0,2,14.76,18.18,100,6.0032,3,7,10,C2,55
2011/4/10 08:00,2,0,0,2,15.58,19.695,94,6.0032,17,38,55,C2,55
2011/4/10 09:00,2,0,0,2,15.58,19.695,94,8.9981,31,50,81,D2,56
2011/4/10 10:00,2,0,0,2,16.4,20.455,87,0,69,81,150,E2,57
2011/4/10 11:00,2,0,0,2,16.4,20.455,87,8.9981,93,109,202,F2,58
2011/4/10 12:00,2,0,0,2,17.22,21.21,88,8.9981,94,136,230,F2,58
2011/4/10 13:00,2,0,0,1,18.86,22.725,82,7.0015,121,142,263,F2,58
2011/4/10 14:00,2,0,0,1,20.5,24.24,72,12.998,148,133,281,F2,58
2011/4/10 15:00,2,0,0,1,20.5,24.24,77,15.0013,156,141,297,F2,58
2011/4/10 16:00,2,0,0,2,21.32,25,72,11.0014,135,153,288,F2,58
2011/4/10 17:00,2,0,0,2,21.32,25,72,12.998,84,152,236,F2,58
2011/4/10 18:00,2,0,0,1,20.5,24.24,77,12.998,103,137,240,E2,57
2011/4/10 19:00,2,0,0,1,20.5,24.24,77,12.998,47,84,131,G2,59
2011/4/10 20:00,2,0,0,1,18.86,22.725,82,8.9981,21,71,92,G2,59
2011/4/10 21:00,2,0,0,1,18.04,21.97,88,12.998,18,77,95,G2,59
2011/4/10 22:00,2,0,0,1,18.04,21.97,94,16.9979,12,45,57,H2,60
2011/4/10 23:00,2,0,0,1,18.86,22.725,88,23.9994,5,27,32,H2,60
2011/4/11 00:00,2,0,1,1,19.68,23.485,88,22.0028,7,16,23,H2,60
2011/4/11 01:00,2,0,1,1,18.86,22.725,94,19.0012,1,3,4,A,1
2011/4/11 02:00,2,0,1,1,18.86,22.725,94,19.0012,7,2,9,A,1
2011/4/11 04:00,2,0,1,1,18.86,22.725,94,12.998,0,1,1,A,1
2011/4/11 05:00,2,0,1,1,18.86,22.725,94,12.998,1,12,13,A,1
2011/4/11 06:00,2,0,1,2,18.86,22.725,100,15.0013,2,59,61,B,2
2011/4/11 07:00,2,0,1,2,20.5,24.24,88,15.0013,12,164,176,C,3
2011/4/11 08:00,2,0,1,2,21.32,25,88,19.0012,28,286,314,D,4
2011/4/11 09:00,2,0,1,2,22.96,26.515,83,19.0012,33,132,165,C,3
2011/4/11 10:00,2,0,1,2,22.96,26.515,83,19.9995,41,55,96,E,5
2011/4/11 11:00,2,0,1,2,24.6,29.545,73,19.9995,45,59,104,E,5
2011/4/11 12:00,2,0,1,2,24.6,29.545,73,22.0028,37,97,134,F,6
2011/4/11 13:00,2,0,1,2,26.24,30.305,69,27.9993,62,77,139,F,6
2011/4/11 14:00,2,0,1,2,29.52,33.335,54,23.9994,60,85,145,F,6
2011/4/11 15:00,2,0,1,1,30.34,33.335,48,35.0008,56,85,141,F,6
2011/4/11 16:00,2,0,1,1,30.34,33.335,48,35.0008,73,162,235,F,6
2011/4/11 17:00,2,0,1,1,30.34,33.335,48,35.0008,100,352,452,G,7
2011/4/11 18:00,2,0,1,1,29.52,33.335,51,26.0027,93,290,383,G,7
2011/4/11 19:00,2,0,1,1,29.52,33.335,51,30.0026,73,211,284,G,7
2011/4/11 20:00,2,0,1,1,27.88,31.82,57,35.0008,44,122,166,H,8
2011/4/11 21:00,2,0,1,1,27.06,31.06,61,16.9979,39,119,158,H,8
2011/4/11 22:00,2,0,1,2,26.24,31.06,50,19.0012,25,66,91,H,8
2011/4/11 23:00,2,0,1,3,23.78,27.275,60,0,16,38,54,I,9
2011/4/12 00:00,2,0,1,2,25.42,31.06,50,7.0015,11,13,24,I,9
2011/4/12 01:00,2,0,1,2,25.42,31.06,50,6.0032,6,7,13,J,10
2011/4/12 02:00,2,0,1,2,24.6,31.06,53,8.9981,7,7,14,J,10
2011/4/12 03:00,2,0,1,2,23.78,27.275,56,8.9981,0,1,1,J,10
2011/4/12 04:00,2,0,1,2,22.96,26.515,64,8.9981,4,2,6,J,10
2011/4/12 05:00,2,0,1,2,22.14,25.76,68,8.9981,1,15,16,J,10
2011/4/12 06:00,2,0,1,2,22.14,25.76,68,19.0012,3,55,58,K,11
2011/4/12 07:00,2,0,1,2,22.14,25.76,68,15.0013,12,177,189,L,12
2011/4/12 08:00,2,0,1,3,19.68,23.485,88,26.0027,15,211,226,M,13
2011/4/12 09:00,2,0,1,3,18.86,22.725,94,32.9975,4,50,54,L,12
2011/4/12 10:00,2,0,1,3,20.5,24.24,82,27.9993,6,34,40,N,14
2011/4/12 11:00,2,0,1,1,21.32,25,77,23.9994,11,38,49,N,14
2011/4/12 12:00,2,0,1,2,22.96,26.515,64,31.0009,9,83,92,O,15
2011/4/12 13:00,2,0,1,3,22.14,25.76,68,19.0012,22,84,106,O,15
2011/4/12 14:00,2,0,1,2,20.5,24.24,82,19.0012,16,28,44,O,15
2011/4/12 15:00,2,0,1,2,19.68,23.485,77,35.0008,24,54,78,O,15
2011/4/12 16:00,2,0,1,2,19.68,23.485,77,26.0027,19,80,99,O,15
2011/4/12 17:00,2,0,1,3,18.04,21.97,77,15.0013,29,262,291,P,16
2011/4/12 18:00,2,0,1,3,18.04,21.97,77,15.0013,21,203,224,P,16
2011/4/12 19:00,2,0,1,2,17.22,21.21,82,19.0012,3,127,130,P,16
2011/4/12 20:00,2,0,1,2,17.22,21.21,82,19.0012,9,94,103,Q,17
2011/4/12 21:00,2,0,1,2,17.22,21.21,82,12.998,10,74,84,Q,17
2011/4/12 22:00,2,0,1,2,16.4,20.455,94,19.9995,7,47,54,Q,17
2011/4/12 23:00,2,0,1,2,16.4,20.455,94,16.9979,8,31,39,R,18
2011/4/13 00:00,2,0,1,2,16.4,20.455,100,19.9995,3,12,15,R,18
2011/4/13 01:00,2,0,1,2,16.4,20.455,100,19.9995,0,1,1,S,19
2011/4/13 02:00,2,0,1,3,16.4,20.455,100,19.9995,0,2,2,S,19
2011/4/13 03:00,2,0,1,3,16.4,20.455,94,22.0028,0,2,2,S,19
2011/4/13 04:00,2,0,1,3,16.4,20.455,94,22.0028,1,2,3,S,19
2011/4/13 05:00,2,0,1,3,15.58,19.695,94,16.9979,1,4,5,S,19
2011/4/13 06:00,2,0,1,3,15.58,19.695,94,15.0013,1,33,34,T,20
2011/4/13 07:00,2,0,1,3,14.76,17.425,100,15.0013,3,67,70,U,21
2011/4/13 08:00,2,0,1,3,15.58,19.695,94,12.998,6,158,164,V,22
2011/4/13 09:00,2,0,1,2,15.58,19.695,94,15.0013,2,63,65,U,21
2011/4/13 10:00,2,0,1,2,16.4,20.455,87,12.998,4,42,46,W,23
2011/4/13 11:00,2,0,1,2,17.22,21.21,82,12.998,4,57,61,W,23
2011/4/13 12:00,2,0,1,3,17.22,21.21,82,16.9979,12,83,95,X,24
2011/4/13 13:00,2,0,1,2,18.04,21.97,77,12.998,6,55,61,X,24
2011/4/13 14:00,2,0,1,2,17.22,21.21,77,16.9979,24,82,106,X,24
2011/4/13 15:00,2,0,1,2,18.04,21.97,72,19.0012,12,69,81,X,24
2011/4/13 16:00,2,0,1,1,18.86,22.725,67,19.0012,23,119,142,X,24
2011/4/13 17:00,2,0,1,1,18.86,22.725,67,19.9995,25,284,309,Y,25
2011/4/13 18:00,2,0,1,1,18.04,21.97,62,26.0027,28,293,321,Y,25
2011/4/13 19:00,2,0,1,1,18.04,21.97,62,16.9979,15,160,175,Y,25
2011/4/13 20:00,2,0,1,1,18.04,21.97,62,16.9979,7,119,126,Z,26
2011/4/13 21:00,2,0,1,1,17.22,21.21,67,11.0014,17,100,117,Z,26
2011/4/13 22:00,2,0,1,1,17.22,21.21,67,12.998,10,89,99,Z,26
2011/4/13 23:00,2,0,1,1,16.4,20.455,71,8.9981,5,57,62,A1,27
2011/4/14 00:00,2,0,1,1,15.58,19.695,76,8.9981,3,18,21,A1,27
2011/4/14 01:00,2,0,1,1,15.58,19.695,76,15.0013,1,9,10,B1,28
2011/4/14 02:00,2,0,1,1,14.76,17.425,76,8.9981,0,3,3,B1,28
2011/4/14 03:00,2,0,1,1,13.94,16.665,81,8.9981,0,2,2,B1,28
2011/4/14 04:00,2,0,1,1,13.94,18.18,76,0,1,8,9,B1,28
2011/4/14 05:00,2,0,1,1,13.94,17.425,76,6.0032,2,12,14,B1,28
2011/4/14 06:00,2,0,1,1,13.94,17.425,76,7.0015,4,66,70,C1,29
2011/4/14 07:00,2,0,1,1,15.58,19.695,66,0,11,182,193,D1,30
2011/4/14 08:00,2,0,1,1,17.22,21.21,58,11.0014,21,316,337,E1,31
2011/4/14 09:00,2,0,1,1,18.86,22.725,51,8.9981,18,152,170,D1,30
2011/4/14 10:00,2,0,1,1,20.5,24.24,51,12.998,21,68,89,F1,32
2011/4/14 11:00,2,0,1,1,21.32,25,45,11.0014,28,87,115,F1,32
2011/4/14 12:00,2,0,1,1,22.14,25.76,42,8.9981,35,110,145,G1,33
2011/4/14 13:00,2,0,1,1,22.96,26.515,37,15.0013,38,121,159,G1,33
2011/4/14 14:00,2,0,1,1,22.96,26.515,35,6.0032,36,101,137,G1,33
2011/4/14 15:00,2,0,1,1,24.6,31.06,31,6.0032,57,85,142,G1,33
2011/4/14 16:00,2,0,1,1,24.6,30.305,26,7.0015,49,153,202,G1,33
2011/4/14 17:00,2,0,1,1,24.6,30.305,28,0,50,338,388,H1,34
2011/4/14 18:00,2,0,1,1,22.96,26.515,30,0,47,290,337,H1,34
2011/4/14 19:00,2,0,1,1,22.14,25.76,32,0,37,222,259,H1,34
2011/4/14 20:00,2,0,1,1,20.5,24.24,51,12.998,22,147,169,I1,35
2011/4/14 21:00,2,0,1,1,18.86,22.725,63,8.9981,19,126,145,I1,35
2011/4/14 22:00,2,0,1,1,19.68,23.485,55,7.0015,22,82,104,I1,35
2011/4/14 23:00,2,0,1,1,18.86,22.725,59,7.0015,7,40,47,J1,36
2011/4/15 00:00,2,1,0,1,18.04,21.97,67,0,6,21,27,J1,36
2011/4/15 01:00,2,1,0,1,18.04,21.97,62,0,6,9,15,K1,37
2011/4/15 02:00,2,1,0,1,16.4,20.455,76,0,8,10,18,K1,37
2011/4/15 03:00,2,1,0,1,16.4,20.455,76,0,0,3,3,K1,37
2011/4/15 04:00,2,1,0,1,15.58,19.695,82,6.0032,0,3,3,K1,37
2011/4/15 05:00,2,1,0,1,14.76,18.18,81,7.0015,2,11,13,K1,37
2011/4/15 06:00,2,1,0,1,14.76,18.18,81,6.0032,5,42,47,L1,38
2011/4/15 07:00,2,1,0,1,16.4,20.455,71,11.0014,10,139,149,M1,39
2011/4/15 08:00,2,1,0,1,18.04,21.97,62,19.9995,21,279,300,N1,40
2011/4/15 09:00,2,1,0,1,20.5,24.24,55,12.998,16,162,178,M1,39
2011/4/15 10:00,2,1,0,1,20.5,24.24,55,12.998,31,91,122,O1,41
2011/4/15 11:00,2,1,0,1,21.32,25,55,12.998,41,95,136,O1,41
2011/4/15 12:00,2,1,0,1,21.32,25,55,19.0012,45,155,200,P1,42
2011/4/15 13:00,2,1,0,1,22.14,25.76,52,16.9979,47,133,180,P1,42
2011/4/15 14:00,2,1,0,1,22.14,25.76,52,16.9979,57,106,163,P1,42
2011/4/15 15:00,2,1,0,1,22.14,25.76,52,30.0026,50,112,162,P1,42
2011/4/15 16:00,2,1,0,1,21.32,25,55,32.9975,70,173,243,P1,42
2011/4/15 17:00,2,1,0,2,20.5,24.24,63,26.0027,64,267,331,Q1,43
2011/4/15 18:00,2,1,0,2,18.86,22.725,67,26.0027,47,216,263,Q1,43
2011/4/15 19:00,2,1,0,1,17.22,21.21,77,26.0027,41,168,209,Q1,43
2011/4/15 20:00,2,1,0,2,16.4,20.455,76,22.0028,26,92,118,R1,44
2011/4/15 21:00,2,1,0,2,16.4,20.455,76,19.9995,25,77,102,R1,44
2011/4/15 22:00,2,1,0,2,15.58,19.695,82,26.0027,16,64,80,S1,45
2011/4/15 23:00,2,1,0,2,14.76,17.425,81,12.998,8,56,64,S1,45
2011/4/16 00:00,2,0,0,2,14.76,17.425,81,15.0013,7,36,43,T1,46
2011/4/16 01:00,2,0,0,2,14.76,16.665,87,19.0012,5,28,33,T1,46
2011/4/16 02:00,2,0,0,2,14.76,17.425,87,8.9981,5,19,24,T1,46
2011/4/16 03:00,2,0,0,2,14.76,17.425,87,11.0014,5,9,14,U1,47
2011/4/16 04:00,2,0,0,2,14.76,17.425,87,15.0013,1,4,5,U1,47
2011/4/16 05:00,2,0,0,2,15.58,19.695,87,19.0012,1,3,4,U1,47
2011/4/16 06:00,2,0,0,3,16.4,20.455,82,22.0028,1,9,10,U1,47
2011/4/16 07:00,2,0,0,2,16.4,20.455,82,27.9993,3,18,21,V1,48
2011/4/16 08:00,2,0,0,3,16.4,20.455,87,23.9994,7,38,45,W1,49
2011/4/16 09:00,2,0,0,3,16.4,20.455,100,19.9995,2,27,29,X1,50
2011/4/16 10:00,2,0,0,3,17.22,21.21,94,26.0027,1,21,22,X1,50
2011/4/16 11:00,2,0,0,3,17.22,21.21,94,30.0026,4,27,31,X1,50
2011/4/16 12:00,2,0,0,2,18.86,22.725,88,39.0007,6,26,32,Y1,51
2011/4/16 13:00,2,0,0,3,18.86,22.725,94,35.0008,9,49,58,Y1,51
2011/4/16 14:00,2,0,0,3,21.32,25,83,39.0007,14,49,63,Y1,51
2011/4/16 15:00,2,0,0,3,21.32,25,83,39.0007,16,62,78,Y1,51
2011/4/16 16:00,2,0,0,3,20.5,24.24,88,31.0009,6,27,33,Y1,51
2011/4/16 17:00,2,0,0,3,20.5,24.24,88,39.0007,1,14,15,Y1,51
2011/4/16 18:00,2,0,0,2,20.5,24.24,94,26.0027,6,32,38,Z1,52
2011/4/16 19:00,2,0,0,2,21.32,25,94,27.9993,9,62,71,Z1,52
2011/4/16 20:00,2,0,0,3,18.04,21.97,94,15.0013,4,49,53,Z1,52
2011/4/16 21:00,2,0,0,2,18.04,21.97,94,0,1,13,14,Z1,52
2011/4/16 22:00,2,0,0,3,17.22,21.21,100,0,2,22,24,Z1,52
2011/4/16 23:00,2,0,0,2,18.04,21.97,77,19.0012,5,30,35,Z1,52
2011/4/17 00:00,2,0,0,2,18.04,21.97,77,19.0012,4,29,33,Z1,52
2011/4/17 01:00,2,0,0,1,17.22,21.21,67,15.0013,6,25,31,A2,53
2011/4/17 02:00,2,0,0,1,16.4,20.455,62,12.998,4,25,29,A2,53
2011/4/17 03:00,2,0,0,1,16.4,20.455,66,8.9981,12,13,25,B2,54
2011/4/17 04:00,2,0,0,1,14.76,18.18,76,7.0015,2,5,7,B2,54
2011/4/17 05:00,2,0,0,1,14.76,17.425,71,11.0014,2,1,3,B2,54
2011/4/17 06:00,2,0,0,1,14.76,15.91,66,30.0026,3,5,8,B2,54
2011/4/17 07:00,2,0,0,1,14.76,16.665,50,23.9994,2,14,16,C2,55
2011/4/17 08:00,2,0,0,1,15.58,19.695,46,26.0027,7,36,43,C2,55
2011/4/17 09:00,2,0,0,1,16.4,20.455,43,19.0012,31,71,102,D2,56
2011/4/17 10:00,2,0,0,1,17.22,21.21,44,30.0026,91,120,211,E2,57
2011/4/17 11:00,2,0,0,1,18.86,22.725,41,27.9993,119,185,304,F2,58
2011/4/17 12:00,2,0,0,1,18.86,22.725,38,26.0027,167,187,354,F2,58
2011/4/17 13:00,2,0,0,1,20.5,24.24,34,26.0027,181,162,343,F2,58
2011/4/17 14:00,2,0,0,1,21.32,25,34,26.0027,170,191,361,F2,58
2011/4/17 15:00,2,0,0,1,22.14,25.76,32,35.0008,179,209,388,F2,58
2011/4/17 16:00,2,0,0,1,22.14,25.76,30,23.9994,161,182,343,F2,58
2011/4/17 17:00,2,0,0,1,22.96,26.515,30,30.0026,143,163,306,F2,58
2011/4/17 18:00,2,0,0,1,22.96,26.515,30,26.0027,102,175,277,E2,57
2011/4/17 19:00,2,0,0,1,22.96,26.515,30,19.9995,75,135,210,G2,59
2011/4/17 20:00,2,0,0,1,21.32,25,36,12.998,44,97,141,G2,59
2011/4/17 21:00,2,0,0,1,20.5,24.24,42,12.998,13,70,83,G2,59
2011/4/17 22:00,2,0,0,1,20.5,24.24,39,7.0015,21,49,70,H2,60
2011/4/17 23:00,2,0,0,1,18.04,21.97,67,11.0014,19,37,56,H2,60
2011/4/18 00:00,2,0,1,1,18.86,22.725,47,6.0032,15,24,39,H2,60
2011/4/18 01:00,2,0,1,1,18.86,22.725,47,8.9981,11,8,19,A,1
2011/4/18 02:00,2,0,1,1,17.22,21.21,67,7.0015,14,2,16,A,1
2011/4/18 03:00,2,0,1,1,17.22,21.21,62,7.0015,6,1,7,A,1
2011/4/18 04:00,2,0,1,1,16.4,20.455,87,11.0014,2,4,6,A,1
2011/4/18 05:00,2,0,1,1,16.4,20.455,76,6.0032,0,16,16,A,1
2011/4/18 06:00,2,0,1,1,16.4,20.455,82,0,3,51,54,B,2
2011/4/18 07:00,2,0,1,1,18.86,22.725,63,0,12,156,168,C,3
2011/4/18 08:00,2,0,1,1,18.86,22.725,63,0,20,277,297,D,4
2011/4/18 09:00,2,0,1,2,20.5,24.24,55,7.0015,37,132,169,C,3
2011/4/18 10:00,2,0,1,2,21.32,25,55,7.0015,41,68,109,E,5
2011/4/18 11:00,2,0,1,2,22.14,25.76,52,6.0032,36,87,123,E,5
2011/4/18 12:00,2,0,1,2,22.96,26.515,49,6.0032,60,124,184,F,6
2011/4/18 13:00,2,0,1,2,22.96,26.515,49,11.0014,41,128,169,F,6
2011/4/18 14:00,2,0,1,2,23.78,27.275,49,12.998,49,95,144,F,6
2011/4/18 15:00,2,0,1,2,24.6,31.06,43,12.998,64,112,176,F,6
2011/4/18 16:00,2,0,1,1,24.6,31.06,46,19.0012,40,165,205,F,6
2011/4/18 17:00,2,0,1,1,23.78,27.275,49,19.0012,66,362,428,G,7
2011/4/18 18:00,2,0,1,1,26.24,31.06,31,23.9994,41,321,362,G,7
2011/4/18 19:00,2,0,1,1,22.96,26.515,46,16.9979,42,244,286,G,7
2011/4/18 20:00,2,0,1,1,24.6,31.06,33,19.9995,29,136,165,H,8
2011/4/18 21:00,2,0,1,1,22.96,26.515,37,19.0012,20,131,151,H,8
2011/4/18 22:00,2,0,1,1,21.32,25,55,19.0012,9,81,90,H,8
2011/4/18 23:00,2,0,1,1,20.5,24.24,59,16.9979,11,35,46,I,9
2011/4/19 00:00,2,0,1,1,20.5,24.24,55,15.0013,2,23,25,I,9
2011/4/19 01:00,2,0,1,1,18.86,22.725,63,15.0013,5,2,7,J,10
2011/4/19 02:00,2,0,1,1,18.86,22.725,67,19.0012,8,5,13,J,10
